scenario,GCAMRegion,GHG,2020,2030,2050,2100
Ref,European Free Trade Association,NMVOC,0.26285459672354,0.384041987469141,0.23081855810526186,0.17855471481956298
Ref,European Free Trade Association,NOx,0.22397595038223697,0.18468928343665192,0.15543228115270696,0.15929871332850998
Ref,European Free Trade Association,OC,0.020387936167548998,0.060366035186268985,0.02533327598926298,0.00555230445124198
Ref,European Free Trade Association,PM,0.03493909212935866,0.09655208708489375,0.04274629268093675,0.01300016806820223
Ref,European Free Trade Association,SO2,0.03269054386486798,0.041551383352887876,0.04278806776651498,0.03525293019248988
Ref,India,BC,0.9811812287157967,1.002967159685166,0.9735847144591327,0.9177965786301379
Ref,India,CH4,36.94981262944616,43.84740464000731,55.44427017827602,61.09413126797723
Ref,India,CO,55.81704070482468,49.68175720743307,41.17386430795641,39.06483540623618
Ref,India,NH3,10.855392244413984,12.750888583024993,16.01341421838677,17.358610426377904
Ref,India,NMVOC,12.843927493398027,14.472112950614251,15.383081783566702,19.03692503940898
Ref,India,NOx,10.980669225320357,12.777864713142032,14.328587909788093,15.432352708328285
Ref,India,OC,2.787108819157115,2.792674886864223,2.5866064381845297,1.899438219445328
Ref,India,PM,5.0648649629820515,5.096788963869523,4.7697903925089244,3.7257728902999707
Ref,India,SO2,10.717479357312316,14.152081682248541,17.00523485001322,11.14449544610729
Ref,Indonesia,BC,0.30122690627559395,0.26143508574112195,0.21249019698630886,0.18234014550396885
Ref,Indonesia,CH4,14.169205572609812,15.700215008814595,16.922931974196405,14.094274012899236
Ref,Indonesia,CO,30.291815657373593,26.82056670822461,21.66498392861998,18.121779140364847
Ref,Indonesia,NH3,2.1972790302056078,2.583368979858592,3.2299193375955118,3.1407789789460465
Ref,Indonesia,NMVOC,9.891719633561621,9.938758246414086,9.483797607804748,8.397606792918873
Ref,Indonesia,NOx,4.566076007296055,4.412238807164329,4.138233536663345,4.368367436687076
Ref,Indonesia,OC,1.0310717828849199,0.8984491640126189,0.7063988558138408,0.4391698968668118
Ref,Indonesia,PM,1.805782246428589,1.5723608988532793,1.2438895804987322,0.8285871125739067
Ref,Indonesia,SO2,2.347449716653068,2.4404901812459707,2.364034553998458,1.5657567893419067
Ref,Japan,BC,0.038249501547293,0.03039316109675695,0.021815256394611002,0.014982743046302989
Ref,Japan,CH4,1.580843287669678,1.3952009551163598,1.414405849749781,2.4888065498515073
Ref,Japan,CO,5.488241962282925,4.044691415700867,3.2656386892323988,2.728373665970399
Ref,Japan,NH3,0.4660515682445179,0.46792484786827987,0.4703043549490778,0.4473901437107098
Ref,Japan,NMVOC,0.7211969381931809,0.6046777884015808,0.5636048077985328,0.5191765210779709
Ref,Japan,NOx,1.7431482378740377,1.2274502223966908,0.8266767555713319,0.679770763068357
Ref,Japan,OC,0.058573554323831975,0.07245036562132695,0.05383915567742698,0.022870784597039992
Ref,Japan,PM,0.12583463438510206,0.13703650004493023,0.10098677465279271,0.04918623932470049
Ref,Japan,SO2,0.43382565524113786,0.28288949100062066,0.19838251460830095,0.149293779867317
Ref,Mexico,BC,0.10029019502670497,0.10334571702032595,0.09665808792941095,0.09280188744632897
Ref,Mexico,CH4,6.706298421595099,7.158772894377372,7.408897698755054,8.516631068811042
Ref,Mexico,CO,12.33805963275346,9.981082734319775,7.3215841493301115,8.03440006487349
Ref,Mexico,NH3,0.9450981576529486,1.0555634581355327,1.2209327248566746,1.3656331275827978
Ref,Mexico,NMVOC,3.124905565999007,2.7543915818344638,2.2644151566082003,2.6958582721807045
Ref,Mexico,NOx,2.3122390388864327,2.1880528018137726,2.1022122564973706,3.0182268850589575
Ref,Mexico,OC,0.3391742473693139,0.388087196252854,0.37464336960131395,0.22999964463126496
Ref,Mexico,PM,0.5953383882674944,0.6686449793639399,0.642063915252231,0.4309815680136709
Ref,Mexico,SO2,0.957146144099622,0.853939749755962,0.7641689007393999,0.670321817184936
Ref,Middle East,BC,0.31143899020001986,0.2606944465768279,0.18989884677793198,0.2968980973370229
Ref,Middle East,CH4,22.98417421129813,24.323664943866998,24.19584987429337,26.073852437935848
Ref,Middle East,CO,16.007125739147515,11.865103199618297,7.862294597215039,9.901607420226526
Ref,Middle East,NH3,1.1464838798538297,1.3594612751755117,1.8193044500647766,2.2704082751464623
Ref,Middle East,NMVOC,9.39377112677855,7.795788358309376,6.487795436524277,6.2837612938816
Ref,Middle East,NOx,9.471271298734726,7.140262592807366,4.522276140494604,4.585855037301967
Ref,Middle East,OC,0.17309211351836798,0.141701347613307,0.11366809068305199,0.14507031477819396
Ref,Middle East,PM,0.5901046115512882,0.4893968183215397,0.3714341011324896,0.5340384572035426
Ref,Middle East,SO2,8.630448773029652,6.6942520082340415,3.944657137872224,1.957742356255465
Ref,Pakistan,BC,0.149384225683775,0.14694408279935495,0.14215783971387397,0.1523248154610239
Ref,Pakistan,CH4,7.6479119103455,9.15182192911328,13.150773461331626,19.53730233562543
Ref,Pakistan,CO,11.203023156772566,11.588036004245712,11.854590530591128,13.47235582611982
Ref,Pakistan,NH3,2.0242058991621925,2.3871909537909293,3.288110097422444,4.33311031281911
Ref,Pakistan,NMVOC,2.8987908380502048,3.1761100931204567,4.11524824374845,6.210061780449593
Ref,Pakistan,NOx,1.5425556430189717,1.624677453545103,2.067801272028406,3.2841716985603076
Ref,Pakistan,OC,0.470597522336684,0.475570271406021,0.494125230017177,0.532953022601963
Ref,Pakistan,PM,0.8372771051936106,0.8417039791899006,0.8629727026098246,0.9296801193279334
Ref,Pakistan,SO2,1.345334095333288,1.540998645788567,2.3054115938420887,3.1963895300086946
Ref,Russia,BC,0.28623987270775275,0.26377088399286774,0.23001194166876687,0.19261462393065684
Ref,Russia,CH4,25.00505998614107,28.452628778908096,35.231213934465124,36.58010084701992
Ref,Russia,CO,46.106484787213994,45.50472770616245,43.519884374415554,37.90406703441641
Ref,Russia,NH3,2.009392642252185,2.0805173098347374,2.2665924250547658,2.3501123790445053
Ref,Russia,NMVOC,11.944743515985655,11.7875831182325,12.051501433572218,11.624202304508126
Ref,Russia,NOx,5.7551214980015875,4.66581743460612,3.7904822688406146,3.051450534402415
Ref,Russia,OC,2.606561574432912,2.7274787039197284,2.6210751844519384,2.340347769740551
Ref,Russia,PM,4.042246911417592,4.190442518997366,4.001150649601915,3.5585733970527107
Ref,Russia,SO2,6.008846397096111,4.502431469123659,3.335882067087175,3.209019517469814
Ref,South Africa,BC,0.09683950217359599,0.08135916507440395,0.062545811831731,0.061285537503451976
Ref,South Africa,CH4,2.8885790149540718,3.433520913872232,4.556588555967608,4.776447756067578
Ref,South Africa,CO,7.447502860871603,6.682810634058277,5.489762719294975,4.136798887121415
Ref,South Africa,NH3,0.36597471708580287,0.42065112172797164,0.5262947483607829,0.6146781448195648
Ref,South Africa,NMVOC,2.0409929500712396,1.949303049191766,1.8057539825404538,1.9028869919039149
Ref,South Africa,NOx,2.0738705413800096,1.734474414542567,1.4162426253062608,1.0277908683130847
Ref,South Africa,OC,0.20097431325313286,0.18061187804742188,0.15702118562410386,0.14045058339623365
Ref,South Africa,PM,0.3939167203429357,0.3477700671896577,0.29334068845737266,0.26825842551041135
Ref,South Africa,SO2,2.796877063258036,2.327958459603527,1.9027965294708327,0.915022528607015
Ref,South America_Northern,BC,0.014100203042223,0.016218016753642,0.02308183821104097,0.01891672420472798
Ref,South America_Northern,CH4,10.236062624469712,12.15626901040952,15.316635858456436,12.273202083223596
Ref,South America_Northern,CO,3.763307441795147,3.8846440467776295,3.8420167934140625,4.23451788805701
Ref,South America_Northern,NH3,0.25814240619048584,0.2945105269629638,0.3729759859438108,0.4403759879208787
Ref,South America_Northern,NMVOC,1.0047674053848208,1.157835126297554,1.574372474453647,1.3393112008379298
Ref,South America_Northern,NOx,0.306664013895828,0.3115064793201729,0.5171672276270157,0.6161341901317368
Ref,South America_Northern,OC,0.07585209787239998,0.09598153677125998,0.11128478075366996,0.08268098715946297
Ref,South America_Northern,PM,0.12397872330397729,0.155093416011908,0.18452725850989316,0.13904220826323285
Ref,South America_Northern,SO2,0.040807490398727976,0.04190601898708099,0.722000017184879,0.35481000537258384
Ref,South America_Southern,BC,0.11242539206919595,0.10174058793743494,0.09002805981269198,0.09556515731249095
Ref,South America_Southern,CH4,7.438202854193179,8.190851597299268,9.323002924888527,10.25837691788297
Ref,South America_Southern,CO,13.490438807659611,12.101934437024902,10.198538012813593,9.867500823116815
Ref,South America_Southern,NH3,1.0393283111655733,1.2218812675584274,1.4950261614420997,1.7345736833961096
Ref,South America_Southern,NMVOC,2.829104705339936,2.7496481034050264,2.5533071637245035,2.528669922136616
Ref,South America_Southern,NOx,1.7082074682448325,1.7383710891992818,1.7478670477333498,1.8538508090942973
Ref,South America_Southern,OC,0.46145575785610277,0.45721030244453187,0.411893675208003,0.32072562147190586
Ref,South America_Southern,PM,0.7835496650103426,0.7657253792268591,0.6880388213414056,0.5637593117485654
Ref,South America_Southern,SO2,1.882534777411991,1.7731412291887299,1.541074897546218,0.9346525413451707
Ref,South Asia,BC,0.13039044272153497,0.12679124902709396,0.12712675645703486,0.16556963741045197
Ref,South Asia,CH4,7.677574997633555,9.108000057377442,11.267854017541278,13.893527151013501
Ref,South Asia,CO,10.257733721072308,10.61861511874575,12.222306346787375,19.303627736531805
Ref,South Asia,NH3,1.8335800397159896,2.2153946504874367,2.8803607442864467,3.5409250497001357
Ref,South Asia,NMVOC,2.689525681683958,3.1313331039683483,3.8900237608108497,5.868629181038905
Ref,South Asia,NOx,1.8203444446907746,1.8933586125190696,2.0529262343635306,3.5074638129446907
Ref,South Asia,OC,0.4514488285502499,0.43790877367467396,0.436141868937889,0.515248843142489
Ref,South Asia,PM,0.7890013118205459,0.7656799202845872,0.7635223046839197,0.9189324468452565
Ref,South Asia,SO2,0.7159700005503529,1.0096999129191448,1.680372616096422,2.681717562472023
Ref,South Korea,BC,0.02243370079018997,0.017990809519039978,0.01445989576962997,0.009533844666930979
Ref,South Korea,CH4,1.1699012314231998,1.1871067683297998,1.1932081724627497,0.8076974255485216
Ref,South Korea,CO,1.102845451890256,0.800567324576099,0.6097568060652909,0.3391957269788869
Ref,South Korea,NH3,0.312915836311367,0.3291152047812089,0.33650354935649995,0.2803545489207629
Ref,South Korea,NMVOC,0.6582534971361398,0.50672465366644,0.496495437587802,0.40246990801544197
Ref,South Korea,NOx,1.3548472402412435,0.9006339892488289,0.7162855838857647,0.589393035227036
Ref,South Korea,OC,0.05240629567961996,0.04806756079737897,0.04364112668712898,0.02590322401274797
Ref,South Korea,PM,0.09961807369106558,0.08852650241119595,0.07831269650918744,0.04752883947185372
Ref,South Korea,SO2,0.24086950004409297,0.143209575452695,0.08908129035353096,0.06038430847488298
Ref,Southeast Asia,BC,0.45587267961944195,0.43514243924699975,0.39424312473753387,0.3542787318068327
Ref,Southeast Asia,CH4,21.067458109383125,23.153353774367282,25.77608375188499,26.964299636845336
Ref,Southeast Asia,CO,54.350493098653615,49.69153640450027,40.09373453075716,30.388582040691805
Ref,Southeast Asia,NH3,3.469143372239365,3.974185095601244,4.881308728885541,5.269149616454808
Ref,Southeast Asia,NMVOC,14.411191891252768,14.123784086365736,12.310191651982873,10.736188996843754
Ref,Southeast Asia,NOx,9.46157393936369,8.015511125508159,6.389439119067401,5.9994853276059334
Ref,Southeast Asia,OC,1.6259685245692357,1.6211952611084686,1.5462004414814698,1.1638512200721247
Ref,Southeast Asia,PM,2.8265949377153934,2.79696590655681,2.6447340685297895,2.0540138496906546
Ref,Southeast Asia,SO2,3.177811003864793,3.1805715505394816,2.901451346611086,2.1741430543977116
Ref,USA,BC,0.19253985974406299,0.16535806328224997,0.13360705011579585,0.12932929113251695
Ref,USA,CH4,26.153307021120863,27.026103280057576,31.042977850143174,37.24602850111576
Ref,USA,CO,40.36221867083885,30.943507328803904,22.791573646628265,20.71542763988694
Ref,USA,NH3,3.678533888822251,4.099237190674142,4.997357382109554,5.985838349410888
Ref,USA,NMVOC,11.54117035336863,10.57823026352213,11.55642105510336,12.902240533429316
Ref,USA,NOx,9.379109844705322,6.812828833767843,5.2104956034863035,5.456566668597048
Ref,USA,OC,0.8593394281447748,0.8230691289581219,0.7348530179873618,0.5320887866729308
Ref,USA,PM,1.4406492279654974,1.3588827240205892,1.1978075708493028,0.9031491851880598
Ref,USA,SO2,2.09877783223887,1.235609182924976,1.2301167160541038,1.134200602867511
Efficiency,Africa_Eastern,CO2,130.6884899278904,15.402860896480998,-71.7942994845382,43.80982443355306
Efficiency,Africa_Northern,CO2,170.9259906116144,179.61907348133883,171.11046837771082,131.85619061562724
Efficiency,Africa_Southern,CO2,79.0145174638663,-33.6691049953624,-37.9189039704214,38.385643068805855
Efficiency,Africa_Western,CO2,208.96442194261851,-28.4389133108438,-68.93925316511199,204.95265385442718
Efficiency,Argentina,CO2,76.1288842687916,60.42185558749598,20.198962162332798,-12.88231609873881
Efficiency,Australia_NZ,CO2,120.57097220682857,100.84640208341298,3.355863023491402,-10.6805563755269
Efficiency,Brazil,CO2,265.934074339321,34.46098223223761,-158.8140692042909,-87.4020624002822
Efficiency,Canada,CO2,175.54069096008385,75.45894762442879,-49.021289229518004,-45.37197850318369
Efficiency,Central America and Caribbean,CO2,72.5923743941266,85.0431353163754,40.41786204702,-40.17289830223617
Efficiency,Central Asia,CO2,133.7177745173306,138.8709209785358,93.01684212326076,12.43920702687924
Efficiency,China,CO2,3691.7217566383197,3362.5105685449525,1359.0930763714748,-260.92126840344804
Efficiency,Colombia,CO2,34.55784016353161,44.4792324332917,30.023770608045098,-26.32300629233027
Efficiency,EU-12,CO2,191.39776875681295,161.59742152053016,80.66348735349301,7.6221668842901575
Efficiency,EU-15,CO2,742.0566649139325,660.3338542402782,313.1879739411732,14.442374779433898
Efficiency,Europe_Eastern,CO2,79.22787479811736,66.95565025190311,36.2457863771504,7.18783310633542
Efficiency,Europe_Non_EU,CO2,131.37016335438244,124.97546566610231,80.74091445395437,28.971059241051723
Efficiency,European Free Trade Association,CO2,26.86863939636669,46.6579093152138,5.759348227862793,-24.08381457441377
Efficiency,India,CO2,791.9550696282712,891.3347337943691,848.3339590936121,142.07914665676805
Efficiency,Indonesia,CO2,238.5805700891371,259.6969881839429,172.3803372673006,-32.5325011074777
Efficiency,Japan,CO2,305.6783525169516,269.7154833991426,131.4321123389465,-36.515056031764544
Efficiency,Mexico,CO2,146.77405422604585,177.41027312677042,128.2830645768608,-57.215516696969935
Efficiency,Middle East,CO2,585.9424353185777,573.6572511366936,422.4804701448126,294.4587046906497
Efficiency,Pakistan,CO2,54.053414201615176,52.88231482942854,49.270767230261114,27.23898631461544
Efficiency,Russia,CO2,424.368268050334,391.4382603074028,182.5971292991793,21.433298450859397
Efficiency,South Africa,CO2,122.7160329088612,117.75875960187435,84.19389699181743,24.303354584614848
Efficiency,South America_Northern,CO2,22.2900232559565,33.1068623236415,21.77019028321709,9.968414511561779
Efficiency,South America_Southern,CO2,106.6219309968233,96.94877488690129,15.0929468270694,-60.461132615727095
Efficiency,South Asia,CO2,57.009358500579204,47.269838892420516,45.11167393818997,34.61829740225851
Efficiency,South Korea,CO2,178.684444406804,144.55953876053098,85.0616768621654,11.923716597420771
Efficiency,Southeast Asia,CO2,482.31926525560704,459.7648416518695,237.79293217907434,-25.93604024291037
Efficiency,USA,CO2,1324.3614927556712,1102.6996760583347,637.8503568822404,-334.5961653092269
Equity,Africa_Eastern,CO2,130.68846299335888,62.1492378442032,54.9750627735132,210.4532845957543
Equity,Africa_Northern,CO2,170.92599066348336,202.978567928617,249.60234931458425,172.55326767486898
Equity,Africa_Southern,CO2,79.0145183549642,15.316166916480999,41.1515478732775,139.2650746092734
Equity,Africa_Western,CO2,208.9644197504075,110.0604021863675,118.708658400073,414.5217362382195
Equity,Argentina,CO2,76.1288820741996,71.1874021714541,42.6720755739985,1.7137222027564007
Equity,Australia_NZ,CO2,120.57097219572857,13.891837211578569,-162.09733213816838,-342.81187446964543
Equity,Brazil,CO2,265.93407454451597,95.62868100575511,-57.50883107474701,-81.6837062594053
Equity,Canada,CO2,175.54071074906372,13.3116800844535,-194.8396603597838,-207.5256735990648
Equity,Central America and Caribbean,CO2,72.5923743685895,85.1764938688559,72.8664847329862,11.903611656321178
Equity,Central Asia,CO2,133.71777452529562,167.80604605416931,137.75015509219486,63.95873481335111
Equity,China,CO2,3691.5302140123886,3694.720192134727,1527.0406255259295,124.96041324696331
Equity,Colombia,CO2,34.55784006363161,44.0779372204089,43.3874345644101,2.3967559820140147
Equity,EU-12,CO2,191.39776996802607,167.48150403052253,60.718262737527255,-10.263889419120495
Equity,EU-15,CO2,742.0566675194501,448.5213431481214,-76.0336227151834,-556.8674941372786
Equity,Europe_Eastern,CO2,79.22788712191632,95.20957931404048,73.76067971031061,20.8310948575437
Equity,Europe_Non_EU,CO2,131.37016338897251,135.7585260753589,87.19185022006637,20.917698808319024
Equity,European Free Trade Association,CO2,26.86875387254739,-46.570802524700724,-85.44113548529955,-365.87785117119864
Equity,India,CO2,791.9550713701512,1177.747940909097,1660.0599104818002,559.4405717829617
Equity,Indonesia,CO2,238.5804698811248,262.899174039094,262.7183304771677,40.72829229061878
Equity,Japan,CO2,305.6783700706215,182.21055555946342,-69.051856811152,-118.45651283965206
Equity,Mexico,CO2,146.77405497852288,172.1218196573969,154.245828472842,13.47646731790838
Equity,Middle East,CO2,585.9424348825069,608.402107839131,560.0319942357373,391.0380123470717
Equity,Pakistan,CO2,54.053414087315176,64.94022472015563,117.69898088147772,155.21684878675072
Equity,Russia,CO2,424.368250357193,457.9876874884115,226.33233262318967,66.5170939881428
Equity,South Africa,CO2,122.71603301896118,132.10684955712375,117.16355875669575,29.49185383314181
Equity,South America_Northern,CO2,22.290023134957497,38.54136375826901,41.171329378001644,51.21498031200439
Equity,South America_Southern,CO2,106.6219310666295,111.864681625641,69.67674483500824,-18.19703846413395
Equity,South Asia,CO2,57.0093583788681,67.81351850902684,106.66133469833537,114.044900534577
Equity,South Korea,CO2,178.68431339572402,131.05200407259198,42.42619917283019,-30.41274472441803
Equity,Southeast Asia,CO2,482.319363510028,520.0681339945651,503.3515721717955,181.7479080826295
Equity,USA,CO2,1324.3614821487936,411.55200578830977,-799.180123556918,-1052.0046557903202
Ref,Africa_Eastern,CO2,130.6884899278904,182.9090621899619,208.608717727518,549.6774854370626
Ref,Africa_Northern,CO2,170.9259906116144,215.74265410690998,309.8698498573509,445.9665843520805
Ref,Africa_Southern,CO2,79.0145174638663,123.34568468009769,182.14366150176733,552.5306436040792
Ref,Africa_Western,CO2,208.96442194261851,402.3386639301875,531.150030623671,1406.418912016084
Ref,Argentina,CO2,76.1288842687916,83.1133546548067,83.9150256800551,81.16877611161847
Ref,Australia_NZ,CO2,120.57097220682857,146.6063530974192,163.87896882624648,182.08638242512328
Ref,Brazil,CO2,265.934074339321,303.92408034284904,272.9324491105076,238.94482542665762
Ref,Canada,CO2,175.54069096008385,267.66538230178,289.685439403425,217.70383994449625
Ref,Central America and Caribbean,CO2,72.5923743941266,86.154693019574,93.0253616470976,134.40281555976713
Ref,Central Asia,CO2,133.7177745173306,186.1923697896381,210.23233476095416,201.78100685628084
Ref,China,CO2,3691.5774769943196,4237.69448945036,3983.8936674527936,2142.4537173673098
Ref,Colombia,CO2,34.55784016353161,50.9181878741237,66.9099899850938,87.64433105270092
Ref,EU-12,CO2,191.39776875681295,207.4361804149909,228.68769295696907,180.15710846136452
Ref,EU-15,CO2,742.0566649139325,743.9557401340413,779.1016311533116,907.2672130208324
Ref,Europe_Eastern,CO2,79.22787479811736,101.8821916834411,120.3595083299916,96.2801611849585
Ref,Europe_Non_EU,CO2,131.37016335438244,156.6476080799222,186.89790676294558,200.7720774839221
Ref,European Free Trade Association,CO2,26.86863939636669,41.1408998883568,31.429741693316558,43.66976414248522
Ref,India,CO2,791.9550696282712,1257.88793563688,2103.333700091129,2630.9600179310255
Ref,Indonesia,CO2,238.5805700891371,299.092735213336,387.101186565315,406.26841754459963
Ref,Japan,CO2,305.6783525169516,295.24144279221565,272.8348133969822,179.77585560133207
Ref,Mexico,CO2,146.77405422604585,174.46598995917608,207.5832097014257,299.9651996095468
Ref,Middle East,CO2,585.9424353185777,653.0912136232463,787.3396969911938,1261.7315044731617
Ref,Pakistan,CO2,54.053414201615176,67.00179892984944,131.56728320575354,311.3083110620802
Ref,Russia,CO2,424.368268050334,561.0987522094849,669.3574847988531,597.5618221297514
Ref,South Africa,CO2,122.7160329088612,145.99727005122529,183.47332356814096,176.42987553452258
Ref,South America_Northern,CO2,22.2900232559565,44.61786409181191,59.362833564374604,74.13040705843105
Ref,South America_Southern,CO2,106.6219309968233,125.18776382106651,144.3864746656557,158.64741430553008
Ref,South Asia,CO2,57.009358500579204,75.74712288516139,126.61925728936197,371.6367075070507
Ref,South Korea,CO2,178.684444406804,169.50571081546198,158.087019531977,103.48366423601009
Ref,Southeast Asia,CO2,482.31926525560704,574.951923022406,694.2554628102564,934.2622827052206
Ref,USA,CO2,1324.3614927556712,1261.1369606136705,1432.8053887045148,1667.5130345333578
